K,Mode,Time,ObjFun
9,3,0.009718,510.821167
9,0,0.002911,546.760925
9,1,0.001742,546.760925
9,2,0.009157,546.760925
9,3,0.007986,546.760925
9,0,0.003026,546.760925
9,1,0.001801,546.760925
9,2,0.008925,546.760925
9,3,0.014588,546.760925
9,0,0.002258,546.503479
9,1,0.001395,546.503479
9,2,0.008801,546.503479
9,3,0.022206,546.503479
9,0,0.002241,546.503479
9,1,0.001351,546.503479
9,2,0.007986,546.503479
9,3,0.01503,546.503479
9,0,0.002191,546.503479
9,1,0.001456,546.503479
9,2,0.007766,546.503479
9,3,0.019666,546.503479
9,0,0.003029,506.532623
9,1,0.00175,506.532623
9,2,0.010178,506.532623
9,3,0.009326,506.532623
9,0,0.003022,506.532623
9,1,0.001778,506.532623
9,2,0.009947,506.532623
9,3,0.010145,506.532623
9,0,0.002586,461.805206
9,1,0.001531,461.805206
9,2,0.012856,461.805206
9,3,0.010302,461.805206
9,0,0.00272,461.805206
9,1,0.001548,461.805206
9,2,0.013524,461.805206
9,3,0.008315,461.805206
9,0,0.002612,461.805206
9,1,0.001526,461.805206
9,2,0.012818,461.805206
9,3,0.009033,461.805206
9,0,0.002629,616.193787
9,1,0.001638,616.193787
9,2,0.011497,616.193787
9,3,0.007468,616.193787
9,0,0.002659,616.193787
9,1,0.001665,616.193787
9,2,0.010478,616.193787
9,3,0.00682,616.193787
9,0,0.003392,513.564758
9,1,0.001869,513.564758
9,2,0.013122,513.564758
9,3,0.006303,513.564758
9,0,0.003203,513.564758
9,1,0.001892,513.564758
9,2,0.013167,513.564758
9,3,0.006286,513.564758
9,0,0.00344,513.564758
9,1,0.001901,513.564758
9,2,0.013153,513.564758
9,3,0.008663,513.564758
9,0,0.004729,578.654175
9,1,0.002515,578.654175
9,2,0.017185,578.654175
9,3,0.010412,578.654175
9,0,0.004744,578.654175
9,1,0.002553,578.654175
9,2,0.018292,578.654175
9,3,0.021307,578.654175
9,0,0.003408,602.022949
9,1,0.001821,602.022949
9,2,0.009471,602.022949
9,3,0.006385,602.022949
9,0,0.003206,602.022949
9,1,0.001859,602.022949
9,2,0.009551,602.022949
9,3,0.00908,602.022949
9,0,0.003217,602.022949
9,1,0.001836,602.022949
9,2,0.009467,602.022949
9,3,0.010499,602.022949
9,0,0.000879,667.042114
9,1,0.003046,667.042114
9,2,0.003032,667.042114
9,3,0.028973,667.042114
9,0,0.000916,667.042114
9,1,0.00077,667.042114
9,2,0.002955,667.042114
9,3,0.007714,667.042114
9,0,0.002806,495.184052
9,1,0.001654,495.184052
9,2,0.009947,495.184052
9,3,0.010553,495.184052
9,0,0.002764,495.184052
9,1,0.001631,495.184052
9,2,0.009311,495.184052
9,3,0.010455,495.184052
9,0,0.002685,495.184052
9,1,0.001663,495.184052
9,2,0.009345,495.184052
9,3,0.01117,495.184052
9,0,0.002615,558.176453
9,1,0.001616,558.176453
9,2,0.011035,558.176453
9,3,0.013421,558.176453
9,0,0.002613,558.176453
9,1,0.00165,558.176453
9,2,0.010586,558.176453
9,3,0.010538,558.176453
9,0,0.004473,612.195374
9,1,0.002459,612.195374
9,2,0.019022,612.195374
9,3,0.019468,612.195374
9,0,0.004602,612.195374
9,1,0.002398,612.195374
9,2,0.01768,612.195374
9,3,0.023388,612.195374
10,0,0.002727,512.594055
10,1,0.001625,512.594055
10,2,0.010689,512.594055
10,3,0.016367,512.594055
10,0,0.003025,512.594055
10,1,0.001629,512.594055
10,2,0.01038,512.594055
10,3,0.018781,512.594055
10,0,0.00275,512.594055
10,1,0.001644,512.594055
10,2,0.009355,512.594055
10,3,0.028259,512.594055
10,0,0.006372,453.528687
10,1,0.003326,453.528687
10,2,0.022149,453.528687
10,3,0.014196,453.528687
10,0,0.006406,453.528687
10,1,0.003448,453.528687
10,2,0.021017,453.528687
10,3,0.014272,453.528687
10,0,0.005319,549.730408
10,1,0.002849,549.730408
10,2,0.01229,549.730408
10,3,0.015796,549.730408
10,0,0.005397,549.730408
10,1,0.00303,549.730408
10,2,0.012638,549.730408
10,3,0.046139,549.730408
10,0,0.002719,549.666748
10,1,0.001576,549.666748
10,2,0.017501,549.666748
10,3,0.00757,549.666748
10,0,0.0028,549.666748
10,1,0.001616,549.666748
10,2,0.009393,549.666748
10,3,0.022519,549.666748
10,0,0.003062,459.469208
10,1,0.001741,459.469208
10,2,0.010135,459.469208
10,3,0.010852,459.469208
10,0,0.002954,459.469208
10,1,0.00175,459.469208
10,2,0.010736,459.469208
10,3,0.01157,459.469208
10,0,0.003024,459.469208
10,1,0.001749,459.469208
10,2,0.009899,459.469208
10,3,0.010991,459.469208
10,0,0.001535,613.277283
10,1,0.001003,613.277283
10,2,0.005594,613.277283
10,3,0.004776,613.277283
10,0,0.00155,613.277283
10,1,0.001019,613.277283
10,2,0.005924,613.277283
10,3,0.007575,613.277283
10,0,0.002755,526.82666
10,1,0.001604,526.82666
10,2,0.01025,526.82666
10,3,0.009147,526.82666
10,0,0.002734,526.82666
10,1,0.001666,526.82666
10,2,0.009133,526.82666
10,3,0.016804,526.82666
10,0,0.002845,526.82666
10,1,0.00165,526.82666
10,2,0.009095,526.82666
10,3,0.029914,526.82666
10,0,0.00392,566.741882
10,1,0.002186,566.741882
10,2,0.010796,566.741882
10,3,0.019613,566.741882
10,0,0.003957,566.741882
10,1,0.002187,566.741882
10,2,0.010915,566.741882
10,3,0.005933,566.741882
10,0,0.005476,495.553833
10,1,0.002788,495.553833
10,2,0.019602,495.553833
10,3,0.015622,495.553833
10,0,0.005225,495.553833
10,1,0.002782,495.553833
10,2,0.019873,495.553833
10,3,0.027941,495.553833
10,0,0.005333,495.553833
10,1,0.00283,495.553833
10,2,0.017305,495.553833
10,3,0.040829,495.553833
10,0,0.006387,558.549744
10,1,0.0034,558.549744
10,2,0.009994,558.549744
10,3,0.041873,558.549744
10,0,0.006653,558.549744
10,1,0.003437,558.549744
10,2,0.009438,558.549744
10,3,0.023029,558.549744
10,0,0.005118,547.112488
10,1,0.002701,547.112488
10,2,0.018975,547.112488
10,3,0.012653,547.112488
10,0,0.005121,547.112488
10,1,0.002772,547.112488
10,2,0.020127,547.112488
10,3,0.011846,547.112488
10,0,0.004217,559.843628
10,1,0.002316,559.843628
10,2,0.012747,559.843628
10,3,0.007879,559.843628
10,0,0.004287,559.843628
10,1,0.002303,559.843628
10,2,0.012426,559.843628
10,3,0.0076,559.843628
10,0,0.004206,559.843628
10,1,0.002303,559.843628
10,2,0.012794,559.843628
10,3,0.014709,559.843628
10,0,0.002941,563.264099
10,1,0.001687,563.264099
10,2,0.00971,563.264099
10,3,0.008623,563.264099
